"archive_path","uncompressed_bytes","extension","preliminary_classification","classification_reason","public_repository_action","final_decision","reviewer_notes"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage1_switches_reduce.json","822",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage1_weights.pt","3025416",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage2_switches_normal.json","570",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage2_switches_reduce.json","570",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage2_weights.pt","3528370",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage3_switches_normal.json","318",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage3_switches_reduce.json","318",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201622/stage3_weights.pt","2963458",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-113013/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-113013/search.log","12281",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133712/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133712/search.log","3746",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133713/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-133713/search.log","8416",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-160613/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-160613/search.log","9176",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-180313/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-180313/search.log","9923",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-193913/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-193913/search.log","11168",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_final_reduce.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_normal_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage1_reduce_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_normal_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage2_reduce_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_normal_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/arch_probs_stage3_reduce_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_ops_normal.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_ops_reduce.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_switches_normal.json","240",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/final_switches_reduce.json","240",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/genotype.json","1072",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/genotype.txt","417",".txt","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/search.log","51447",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-213013/stage1_switches_normal.json","822",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
